"Title"	"Authors"	"Author_Affiliation"	"Correspondence_Author"	"Publish_Date"	"Abstract"	"Keywords"	"Full_Paper"
"A Robertsonian translocation in swine"	"Authors: M. Schwerin  D. Golisch and E. Ritter"	""	"No Co-Author"	"15 October 1986"	"(To access the full article  please see PDF)"	"Full Article  Robertsonian Translocation"	"                                                   Research                                            Open Access                                                              Published: 15 October 1986                         A Robertsonian translocation in swine                         M. Schwerin  D. Golisch & E. Ritter                                   Génétique  sélection  évolution                              volume 18  Article number: 367 (1986)             Cite this article                                                                                                      1100 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Schwerin  M.  Golisch  D. & Ritter  E. A Robertsonian translocation in swine.                      367 (1986). https://doi.org/10.1186/1297-9686-18-4-367  Published  Full Article  Robertsonian Translocation"
"Speciation burst hypothesis: an explanation for the variation in rates of phenotypic evolution"	"Authors: S.C. Tsakas and J.R. David"	""	"No Co-Author"	"15 July 1986"	"(To access the full article  please see PDF)"	"Full Article  Phenotypic Evolution"	"                                                   Research                                            Open Access                                                              Published: 15 July 1986                         Speciation burst hypothesis: an explanation for the variation in rates of phenotypic evolution                         S.C. Tsakas & J.R. David                                   Génétique  sélection  évolution                              volume 18  Article number: 351 (1986)             Cite this article                                                                                                      3003 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Tsakas  S.  David  J. Speciation burst hypothesis: an explanation for the variation in rates of phenotypic evolution.                      351 (1986). https://doi.org/10.1186/1297-9686-18-3-351  Published  Full Article  Phenotypic Evolution"
"Caractéristiques de croissance  ponte et efficacité alimentaire associées au gène Sal (albinos lié au sexe) chez la poule domestique"	"Authors: P. Mérat  A. Bordas and G. Coquerelle"	""	"No Co-Author"	"15 July 1986"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1986                         Caractéristiques de croissance  ponte et efficacité alimentaire associées au gène Sal(albinos lié au sexe) chez la poule domestique                         P. Mérat  A. Bordas & G. Coquerelle                                   Génétique  sélection  évolution                              volume 18  Article number: 343 (1986)             Cite this article                                                                                                      1190 Accesses                                                                                                     11 Citations                                                                                             Metrics details                                                                                                                                      Mérat  P.  Bordas  A. & Coquerelle  G. Caractéristiques de croissance  ponte et efficacité alimentaire associées au gène (albinos lié au sexe) chez la poule domestique.                      343 (1986). https://doi.org/10.1186/1297-9686-18-3-343  Published  Full Article"
"Components of prolificacy in hyperprolific Large White sows compared with the Meishan and Large White breeds"	"Authors: G. Bolet  Françoise Martinat Botte  A. Locatelli  J. Gruand  M. Terqui and Françoise Berthelot"	""	"No Co-Author"	"15 July 1986"	"(To access the full article  please see PDF)"	"Full Article  White Breed  Large White Breed"	"                                                   Research                                            Open Access                                                              Published: 15 July 1986                         Components of prolificacy in hyperprolific Large White sows compared with the Meishan and Large White breeds                         G. Bolet  Françoise Martinat Botte  A. Locatelli  J. Gruand  M. Terqui & Françoise Berthelot                                   Génétique  sélection  évolution                              volume 18  Article number: 333 (1986)             Cite this article                                                                                                      1229 Accesses                                                                                                     34 Citations                                                                                             Metrics details                                                                                                                                      Bolet  G.  Botte  F.M.  Locatelli  A.  Components of prolificacy in hyperprolific  sows compared with the  and  breeds.                      333 (1986). https://doi.org/10.1186/1297-9686-18-3-333  Published  Full Article  White Breed  Large White Breed"
"Méthode simplifiée de calcul des valeurs génétiques des femelles tenant compte de toutes les parentés"	"Authors: J. P. Poivey"	""	"No Co-Author"	"15 July 1986"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1986                         Méthode simplifiée de calcul des valeurs génétiques des femelles tenant compte de toutes les parentés                         J. P. Poivey                                   Génétique  sélection  évolution                              volume 18  Article number: 321 (1986)             Cite this article                                                                                                      1334 Accesses                                                                                                     8 Citations                                                                                             Metrics details                                                                                                                                      Poivey  J.P. Méthode simplifiée de calcul des valeurs génétiques des femelles tenant compte de toutes les parentés.                      321 (1986). https://doi.org/10.1186/1297-9686-18-3-321  Published  Full Article"
"Genetic evaluation for multiple binary responses"	"Authors: Ina Höschele  J. L. Foulley  J. J Colleau and D. Gianola"	""	"No Co-Author"	"15 July 1986"	"(To access the full article  please see PDF)"	"Full Article  Binary Response  Genetic Evaluation  Multiple Binary Response"	"                                                   Methodology                                            Open Access                                                              Published: 15 July 1986                         Genetic evaluation for multiple binary responses                         Ina Höschele  J. L. Foulley  J. J Colleau & D. Gianola                                   Génétique  sélection  évolution                              volume 18  Article number: 299 (1986)             Cite this article                                                                                                      1014 Accesses                                                                                                     14 Citations                                                                                             Metrics details                                                                                                                                      Höschele  I.  Foulley  J.L.  Colleau  J.J.  Genetic evaluation for multiple binary responses.                      299 (1986). https://doi.org/10.1186/1297-9686-18-3-299  Published  Full Article  Binary Response  Genetic Evaluation  Multiple Binary Response"
"Numerical techniques for the analysis of polygenes sampled from natural populations"	"Authors: J. N. Thompson jr  Jenna J. Hellack and G. D. Schnell"	""	"No Co-Author"	"15 July 1986"	"(To access the full article  please see PDF)"	"Natural Population  Numerical Technique  Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1986                         Numerical techniques for the analysis of polygenes sampled from natural populations                         J. N. Thompson jr  Jenna J. Hellack & G. D. Schnell                                   Génétique  sélection  évolution                              volume 18  Article number: 279 (1986)             Cite this article                                                                                                      883 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Thompson  J.N.  Hellack  J.J. & Schnell  G.D. Numerical techniques for the analysis of polygenes sampled from natural populations.                      279 (1986). https://doi.org/10.1186/1297-9686-18-3-279  Published  Natural Population  Numerical Technique  Full Article"
"Hétérozygotie et durée de développement chez Drosophila melanogaster"	"Authors: P. Girard"	""	"No Co-Author"	"15 July 1986"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1986                         Hétérozygotie et durée de développement chez Drosophila melanogaster                         P. Girard                                   Génétique  sélection  évolution                              volume 18  Article number: 261 (1986)             Cite this article                                                                                                      743 Accesses                                                                                                              Metrics details                                                                                                                                      Girard  P. Hétérozygotie et durée de développement chez .                      261 (1986). https://doi.org/10.1186/1297-9686-18-3-261  Published  Full Article"
"Evolution de l'effectif génétique de lignées de Drosophila melanogaster soumises à une sélection artificielle"	"Authors: Araceli Gallego and Aurora García-Dorado"	""	"No Co-Author"	"15 July 1986"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1986                         Evolution de l'effectif génétique de lignées de Drosophila melanogaster soumises à une sélection artificielle                         Araceli Gallego & Aurora García-Dorado                                   Génétique  sélection  évolution                              volume 18  Article number: 249 (1986)             Cite this article                                                                                                      1002 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Gallego  A.  García-Dorado  A. Evolution de l'effectif génétique de lignées de  soumises à une sélection artificielle.                      249 (1986). https://doi.org/10.1186/1297-9686-18-3-249  Published  Full Article"
"Estimation des taux de recombinaison entre les locus Phi et Pgd et le complexe SLA chez le porc"	"Authors: G. Guérin  Christine Renard  M. Vaiman  Noëlle Bourgeaux  P. Dando  Maryvonne Jego and J. J. Leplat"	""	"No Co-Author"	"15 July 1986"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1986                         Estimation des taux de recombinaison entre les locus Phi et Pgd et le complexe SLA chez le porc                         G. Guérin  Christine Renard  M. Vaiman  Noëlle Bourgeaux  P. Dando  Maryvonne Jego & J. J. Leplat                                   Génétique  sélection  évolution                              volume 18  Article number: 241 (1986)             Cite this article                                                                                                      1046 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Guérin  G.  Renard  C.  Vaiman  M.  Estimation des taux de recombinaison entre les locus Phi et Pgd et le complexe SLA chez le porc.                      241 (1986). https://doi.org/10.1186/1297-9686-18-3-241  Published  Full Article"
"Energie métabolisable et digestibilité azotée chez les poulets en croissance: influence du génotype  de l'âge et du régime"	"Authors: A.S. Hassan and P. Delpech"	""	"No Co-Author"	"15 April 1986"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1986                         Energie métabolisable et digestibilité azotée chez les poulets en croissance: influence du génotype  de l'âge et du régime                         A.S. Hassan & P. Delpech                                   Génétique  sélection  évolution                              volume 18  Article number: 225 (1986)             Cite this article                                                                                                      2897 Accesses                                                                                                     8 Citations                                                                                             Metrics details                                                                                                                                      Hassan  A.  Delpech  P. Energie métabolisable et digestibilité azotée chez les poulets en croissance: influence du génotype  de l'âge et du régime.                      225 (1986). https://doi.org/10.1186/1297-9686-18-2-225  Published  Full Article"
"Croissance  indice de consommation et composition corporelle de poulets des races Fayoumi  Rhode-Island et de leur croisement selon deux taux protéiques de la ration"	"Authors: M. Abou-El-Kassem Abd-El-Latif  A. Bordas and P. Mérat"	""	"No Co-Author"	"15 April 1986"	"(To access the full article  please see PDF)"	"Full Article  Composition Corporelle"	"                                                   Research                                            Open Access                                                              Published: 15 April 1986                         Croissance  indice de consommation et composition corporelle de poulets des races Fayoumi  Rhode-Island et de leur croisement selon deux taux protéiques de la ration                         M. Abou-El-Kassem Abd-El-Latif  A. Bordas & P. Mérat                                   Génétique  sélection  évolution                              volume 18  Article number: 213 (1986)             Cite this article                                                                                                      1359 Accesses                                                                                                              Metrics details                                                                                                                                      Abd-El-Latif  M.A.  Bordas  A. & Mérat  P. Croissance  indice de consommation et composition corporelle de poulets des races    et de leur croisement selon deux taux protéiques de la ration.                      213 (1986). https://doi.org/10.1186/1297-9686-18-2-213  Published  Full Article  Composition Corporelle"
"Estimated genetic trends for growth and carcass traits in two French pig breeds"	"Authors: Michèle Tixier and P. Sellier"	""	"No Co-Author"	"15 April 1986"	"(To access the full article  please see PDF)"	"Full Article  Carcass Trait  Genetic Trend  Estimate Genetic Trend"	"                                                   Research                                            Open Access                                                              Published: 15 April 1986                         Estimated genetic trends for growth and carcass traits in two French pig breeds                         Michèle Tixier & P. Sellier                                   Génétique  sélection  évolution                              volume 18  Article number: 185 (1986)             Cite this article                                                                                                      1491 Accesses                                                                                                     4 Citations                                                                                             Metrics details                                                                                                                                      Tixier  M.  Sellier  P. Estimated genetic trends for growth and carcass traits in two French pig breeds.                      185 (1986). https://doi.org/10.1186/1297-9686-18-2-185  Published  Full Article  Carcass Trait  Genetic Trend  Estimate Genetic Trend"
"Heritability of a canalized trait: teat number in Iberian pigs"	"Authors: M.A. Toro  María Teresa Dobao  J. Rodrigáñez and L. Silio"	""	"No Co-Author"	"15 April 1986"	"(To access the full article  please see PDF)"	"Full Article  Teat Number  Canalize Trait"	"                                                   Research                                            Open Access                                                              Published: 15 April 1986                         Heritability of a canalized trait: teat number in Iberian pigs                         M.A. Toro  María Teresa Dobao  J. Rodrigáñez & L. Silio                                   Génétique  sélection  évolution                              volume 18  Article number: 173 (1986)             Cite this article                                                                                                      1244 Accesses                                                                                                     13 Citations                                                                                             Metrics details                                                                                                                                      Toro  M.  Dobao  M.T.  Rodrigáñez  J.  Heritability of a canalized trait: teat number in  pigs.                      173 (1986). https://doi.org/10.1186/1297-9686-18-2-173  Published  Full Article  Teat Number  Canalize Trait"
"Estimation de la valeur génétique des reproducteurs dans les cas d'incertitude sur les apparentements. II – Utilisation des durées de gestation pour le calcul des probabilités de filiation"	"Authors: J.M. Elsen and J.P. Poivey"	""	"No Co-Author"	"15 April 1986"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1986                         Estimation de la valeur génétique des reproducteurs dans les cas d'incertitude sur les apparentements. II – Utilisation des durées de gestation pour le calcul des probabilités de filiation                         J.M. Elsen & J.P. Poivey                                   Génétique  sélection  évolution                              volume 18  Article number: 157 (1986)             Cite this article                                                                                                      906 Accesses                                                                                                              Metrics details                                                                                                                                      Elsen  J.  Poivey  J. Estimation de la valeur génétique des reproducteurs dans les cas d'incertitude sur les apparentements. II – Utilisation des durées de gestation pour le calcul des probabilités de filiation.                      157 (1986). https://doi.org/10.1186/1297-9686-18-2-157  Published  Full Article"
"Prenatal and postnatal correlated responses in maternal traits of mice assessed by crossfostering"	"Authors: E. J. Eisen and T. R. Bandy"	""	"No Co-Author"	"15 April 1986"	"(To access the full article  please see PDF)"	"Full Article  Correlate Response  Maternal Trait"	"                                                   Research                                            Open Access                                                              Published: 15 April 1986                         Prenatal and postnatal correlated responses in maternal traits of mice assessed by crossfostering                         E. J. Eisen & T. R. Bandy                                   Génétique  sélection  évolution                              volume 18  Article number: 145 (1986)             Cite this article                                                                                                      830 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Eisen  E.J.  Bandy  T.R. Prenatal and postnatal correlated responses in maternal traits of mice assessed by crossfostering.                      145 (1986). https://doi.org/10.1186/1297-9686-18-2-145  Published  Full Article  Correlate Response  Maternal Trait"
"Endemic microorganisms of a Drosophila simulans strain and their relationships with the non-mendelian transmission of a character"	"Authors: M.A. Comendador  Nadine Plus  C. Louis  M. Lopez-Ferber  Andrée Kuhl and G Kuhl"	""	"No Co-Author"	"15 April 1986"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 April 1986                         Endemic microorganisms of a Drosophila simulans strain and their relationships with the non-mendelian transmission of a character                         M.A. Comendador  Nadine Plus  C. Louis  M. Lopez-Ferber  Andrée Kuhl & G Kuhl                                   Génétique  sélection  évolution                              volume 18  Article number: 131 (1986)             Cite this article                                                                                                      1005 Accesses                                                                                                     8 Citations                                                                                             Metrics details                                                                                                                                      Comendador  M.  Plus  N.  Louis  C.  Endemic microorganisms of a  strain and their relationships with the non-mendelian transmission of a character.                      131 (1986). https://doi.org/10.1186/1297-9686-18-2-131  Published  Full Article"
"A new reciprocal translocation in a hypoprolific boar"	"Authors: C.P. Popescu  Jeannine Boscher  Geneviève Le Henaff and H. Jouet"	""	"No Co-Author"	"15 April 1986"	"(To access the full article  please see PDF)"	"Full Article  Reciprocal Translocation"	"                                                   Research                                            Open Access                                                              Published: 15 April 1986                         A new reciprocal translocation in a hypoprolific boar                         C.P. Popescu  Jeannine Boscher  Geneviève Le Henaff & H. Jouet                                   Génétique  sélection  évolution                              volume 18  Article number: 123 (1986)             Cite this article                                                                                                      1200 Accesses                                                                                                     8 Citations                                                                                             Metrics details                                                                                                                                      Popescu  C.  Boscher  J.  Le Henaff  G.  A new reciprocal translocation in a hypoprolific boar.                      123 (1986). https://doi.org/10.1186/1297-9686-18-2-123  Published  Full Article  Reciprocal Translocation"
"Caryotype de la Mouffette rayée  Mephitis mephitis"	"Authors: Fernande B. Genest  P. Morisset and R.P. Patenaude"	""	"No Co-Author"	"15 April 1986"	"(To access the full article  please see PDF)"	"Full Article  Mephitis Mephitis"	"                                                   Research                                            Open Access                                                              Published: 15 April 1986                         Caryotype de la Mouffette rayée  Mephitis mephitis                         Fernande B. Genest  P. Morisset & R.P. Patenaude                                   Génétique  sélection  évolution                              volume 18  Article number: 111 (1986)             Cite this article                                                                                                      1651 Accesses                                                                                                     5 Citations                                                                                             Metrics details                                                                                                                                      Genest  F.B.  Morisset  P. & Patenaude  R. Caryotype de la Mouffette rayée  .                      111 (1986). https://doi.org/10.1186/1297-9686-18-2-111  Published  Full Article  Mephitis Mephitis"
"The gene map of the rabbit. III. a and ß casein gene synteny"	"Authors: M. Dalens and J. Gellin"	""	"No Co-Author"	"15 January 1986"	"(To access the full article  please see PDF)"	"Full Article  Casein Gene  Gene Synteny"	"                                                   Research                                            Open Access                                                              Published: 15 January 1986                         The gene map of the rabbit. III. a and ß casein gene synteny                         M. Dalens & J. Gellin                                   Génétique  sélection  évolution                              volume 18  Article number: 99 (1986)             Cite this article                                                                                                      1420 Accesses                                                                                                     5 Citations                                                                                             Metrics details                                                                                                                                      Dalens  M.  Gellin  J. The gene map of the rabbit. III. a and ß casein gene synteny.                      99 (1986). https://doi.org/10.1186/1297-9686-18-1-99  Published  Full Article  Casein Gene  Gene Synteny"
"Génétique et évolution du génome mitochondrial des Métazoaires"	"Authors: P. Boursot and F. Bonhomme"	""	"No Co-Author"	"15 January 1986"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 January 1986                         Génétique et évolution du génome mitochondrial des Métazoaires                         P. Boursot & F. Bonhomme                                   Génétique  sélection  évolution                              volume 18  Article number: 73 (1986)             Cite this article                                                                                                      14k Accesses                                                                                                     27 Citations                                                                                                                                  3 Altmetric                                                                                                     Metrics details                                                                                                                                      Boursot  P.  Bonhomme  F. Génétique et évolution du génome mitochondrial des Métazoaires.                      73 (1986). https://doi.org/10.1186/1297-9686-18-1-73  Published  Full Article"
"Consommation alimentaire chez des poules Fayoumi et Fayoumi × Leghorn en fonction de la formation de l'œuf et de l'oviposition  avec ou sans source calcique séparée"	"Authors: M. Abd-El-Latif  A. Bordas and P. Mérat"	""	"No Co-Author"	"15 January 1986"	"(To access the full article  please see PDF)"	"Full Article  Source Calcique"	"                                                   Research                                            Open Access                                                              Published: 15 January 1986                         Consommation alimentaire chez des poules Fayoumi et Fayoumi × Leghorn en fonction de la formation de l'œuf et de l'oviposition  avec ou sans source calcique séparée                         M. Abd-El-Latif  A. Bordas & P. Mérat                                   Génétique  sélection  évolution                              volume 18  Article number: 63 (1986)             Cite this article                                                                                                      983 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Abd-El-Latif  M.  Bordas  A. & Mérat  P. Consommation alimentaire chez des poules  et  ×  en fonction de la formation de l'œuf et de l'oviposition  avec ou sans source calcique séparée.                      63 (1986). https://doi.org/10.1186/1297-9686-18-1-63  Published  Full Article  Source Calcique"
