"Title"	"Authors"	"Author_Affiliation"	"Correspondence_Author"	"Publish_Date"	"Abstract"	"Keywords"	"Full_Paper"
"Progeny group size for evaluating natural service bulls using AI reference sires"	"Authors: J. L. Foulley and Françoise Clerget-Darpoux"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Group Size  Full Article  Natural Service  Progeny Group  Service Bull"	"                                                   Research                                            Open Access                                                              Published: 15 October 1978                         Progeny group size for evaluating natural service bulls using AI reference sires                         J. L. Foulley & Françoise Clerget-Darpoux                                   Annales de génétique et de sélection animale                              volume 10  Article number: 541 (1978)             Cite this article                                                                                                      812 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Foulley  J.L.  Clerget-Darpoux  F. Progeny group size for evaluating natural service bulls using AI reference sires.                      541 (1978). https://doi.org/10.1186/1297-9686-10-4-541  Published  Group Size  Full Article  Natural Service  Progeny Group  Service Bull"
"Coefficient de parenté et dispersion en population finie. Incidence de la mutation"	"Authors: Gérard Géry"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 October 1978                         Coefficient de parenté et dispersion en population finie. Incidence de la mutation                         Gérard Géry                                   Annales de génétique et de sélection animale                              volume 10  Article number: 533 (1978)             Cite this article                                                                                                      685 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Géry  G. Coefficient de parenté et dispersion en population finie. Incidence de la mutation.                      533 (1978). https://doi.org/10.1186/1297-9686-10-4-533  Published  Full Article"
"Sex-linked Dwarf gene and chick survival to acute Hypoxia"	"Authors: P. Mérat  M. Stupfel  G. Coquerelle and A. Perramon"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article  Acute Hypoxia  Dwarf Gene  Chick Survival"	"                                                   Research                                            Open Access                                                              Published: 15 October 1978                         Sex-linked Dwarf gene and chick survival to acute Hypoxia                         P. Mérat  M. Stupfel  G. Coquerelle & A. Perramon                                   Annales de génétique et de sélection animale                              volume 10  Article number: 525 (1978)             Cite this article                                                                                                      845 Accesses                                                                                                     3 Citations                                                                                             Metrics details                                                                                                                                      Mérat  P.  Stupfel  M.  Coquerelle  G.  Sex-linked Dwarf gene and chick survival to acute Hypoxia.                      525 (1978). https://doi.org/10.1186/1297-9686-10-4-525  Published  Full Article  Acute Hypoxia  Dwarf Gene  Chick Survival"
"A badger-face-like color variant in Texel and in Dutch sheep in the Netherlands"	"Authors: P. Hoogschagen  S. Adalsteinsson and J. J. Lauvergne"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Color Variant  Full Article  Dutch Sheep"	"                                                   Research                                            Open Access                                                              Published: 15 October 1978                         A badger-face-like color variant in Texel and in Dutch sheep in the Netherlands                         P. Hoogschagen  S. Adalsteinsson & J. J. Lauvergne                                   Annales de génétique et de sélection animale                              volume 10  Article number: 517 (1978)             Cite this article                                                                                                      1375 Accesses                                                                                                     2 Citations                                                                                             Metrics details                                                                                                                                      Hoogschagen  P.  Adalsteinsson  S. & Lauvergne  J.J. A badger-face-like color variant in  and in  sheep in the Netherlands.                      517 (1978). https://doi.org/10.1186/1297-9686-10-4-517  Published  Color Variant  Full Article  Dutch Sheep"
"Un variant clair du Mouflon Corsico-Sarde (Ovis musimon) dû à un allèle au locus B (Brun)"	"Authors: B. Denis  J. J. Lauvergne and M. Théret"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article  Ovis Musimon"	"                                                   Research                                            Open Access                                                              Published: 15 October 1978                         Un variant clair du Mouflon Corsico-Sarde (Ovis musimon) dû à un allèle au locus B (Brun)                         B. Denis  J. J. Lauvergne & M. Théret                                   Annales de génétique et de sélection animale                              volume 10  Article number: 507 (1978)             Cite this article                                                                                                      809 Accesses                                                                                                              Metrics details                                                                                                                                      Denis  B.  Lauvergne  J.J. & Théret  M. Un variant clair du Mouflon  () dû à un allèle au locus B (Brun).                      507 (1978). https://doi.org/10.1186/1297-9686-10-4-507  Published  Full Article  Ovis Musimon"
"Crossbreeding effects in practical pig production"	"Authors: G. Ral"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Crossbreeding effects in practical pig production                         G. Ral                                   Annales de génétique et de sélection animale                              volume 10  Article number: 604d (1978)             Cite this article                                                                                                      829 Accesses                                                                                                              Metrics details                                                                                                                                      Ral  G. Crossbreeding effects in practical pig production.                      604d (1978). https://doi.org/10.1186/1297-9686-10-4-604D  Published  Full Article"
"Anwenlungsmöglichkelten der zweistufenselektion in der tierzucht"	"Authors: S. Kleinschmidt and P. Glodek"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Anwenlungsmöglichkelten der zweistufenselektion in der tierzucht                         S. Kleinschmidt & P. Glodek                                   Annales de génétique et de sélection animale                              volume 10  Article number: 604b (1978)             Cite this article                                                                                                      579 Accesses                                                                                                              Metrics details                                                                                                                                      Kleinschmidt  S.  Glodek  P. Anwenlungsmöglichkelten der zweistufenselektion in der tierzucht.                      604b (1978). https://doi.org/10.1186/1297-9686-10-4-604B  Published  Full Article"
"Calculation of selection indexes that includes highly correlated traits"	"Authors: B. Danell"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article  Selection Index"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Calculation of selection indexes that includes highly correlated traits                         B. Danell                                   Annales de génétique et de sélection animale                              volume 10  Article number: 603b (1978)             Cite this article                                                                                                      541 Accesses                                                                                                              Metrics details                                                                                                                                      Danell  B. Calculation of selection indexes that includes highly correlated traits.                      603b (1978). https://doi.org/10.1186/1297-9686-10-4-603B  Published  Full Article  Selection Index"
"Cholesterol concentration in bovine blood plasma relation with growth rate alkaline phosphatase activity and thyroxine degradation"	"Authors: I. Edfors-Lilja  B. Gahne and K. Lundström"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Growth Rate  Cholesterol  Alkaline Phosphatase  Phosphatase Activity  Blood Plasma"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Cholesterol concentration in bovine blood plasma relation with growth rate alkaline phosphatase activity and thyroxine degradation                         I. Edfors-Lilja  B. Gahne & K. Lundström                                   Annales de génétique et de sélection animale                              volume 10  Article number: 602b (1978)             Cite this article                                                                                                      747 Accesses                                                                                                              Metrics details                                                                                                                                      Edfors-Lilja  I.  Gahne  B. & Lundström  K. Cholesterol concentration in bovine blood plasma relation with growth rate alkaline phosphatase activity and thyroxine degradation.                      602b (1978). https://doi.org/10.1186/1297-9686-10-4-602B  Published  Growth Rate  Cholesterol  Alkaline Phosphatase  Phosphatase Activity  Blood Plasma"
"Simultaneous typing of alfa s1  beta  kappacaseins  betalactoglobulin  alfa-lactalbumin and serum albumin in cow milk by polyacrylamide gel electrophoresis"	"Authors: L.O. Sjaunja and B. Gahne"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Albumin  Serum Albumin  Polyacrylamide  Full Article  Simultaneous Typing"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Simultaneous typing of alfa s1  beta  kappacaseins  betalactoglobulin  alfa-lactalbumin and serum albumin in cow milk by polyacrylamide gel electrophoresis                         L.O. Sjaunja & B. Gahne                                   Annales de génétique et de sélection animale                              volume 10  Article number: 602c (1978)             Cite this article                                                                                                      905 Accesses                                                                                                              Metrics details                                                                                                                                      Sjaunja  L.  Gahne  B. Simultaneous typing of alfa s  beta  kappacaseins  betalactoglobulin  alfa-lactalbumin and serum albumin in cow milk by polyacrylamide gel electrophoresis.                      602c (1978). https://doi.org/10.1186/1297-9686-10-4-602C  Published  Albumin  Serum Albumin  Polyacrylamide  Full Article  Simultaneous Typing"
"Genetic variation in tolerance of brown trout to acidic water"	"Authors: D.J. Edwards"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Genetic Variation  Brown Trout  Full Article  Acidic Water"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Genetic variation in tolerance of brown trout to acidic water                         D.J. Edwards                                   Annales de génétique et de sélection animale                              volume 10  Article number: 601c (1978)             Cite this article                                                                                                      660 Accesses                                                                                                              Metrics details                                                                                                                                      Edwards  D. Genetic variation in tolerance of brown trout to acidic water.                      601c (1978). https://doi.org/10.1186/1297-9686-10-4-601C  Published  Genetic Variation  Brown Trout  Full Article  Acidic Water"
"Genetic variation in production traits of atlantic salmon"	"Authors: K. Gunnes"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Genetic Variation  Atlantic Salmon  Full Article  Production Trait"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Genetic variation in production traits of atlantic salmon                         K. Gunnes                                   Annales de génétique et de sélection animale                              volume 10  Article number: 601a (1978)             Cite this article                                                                                                      576 Accesses                                                                                                              Metrics details                                                                                                                                      Gunnes  K. Genetic variation in production traits of atlantic salmon.                      601a (1978). https://doi.org/10.1186/1297-9686-10-4-601A  Published  Genetic Variation  Atlantic Salmon  Full Article  Production Trait"
"Meat production from moose"	"Authors: J. Hansson and G. Malmfors"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Meat Production  Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Meat production from moose                         J. Hansson & G. Malmfors                                   Annales de génétique et de sélection animale                              volume 10  Article number: 600a (1978)             Cite this article                                                                                                      592 Accesses                                                                                                              Metrics details                                                                                                                                      Hansson  J.  Malmfors  G. Meat production from moose.                      600a (1978). https://doi.org/10.1186/1297-9686-10-4-600A  Published  Meat Production  Full Article"
"Expression of different traits in beef crossbreeding programs"	"Authors: J.M. Wilton and O. Danell"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article  Crossbreed Program  Beef Crossbreed"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Expression of different traits in beef crossbreeding programs                         J.M. Wilton & O. Danell                                   Annales de génétique et de sélection animale                              volume 10  Article number: 598c (1978)             Cite this article                                                                                                      661 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Wilton  J.  Danell  O. Expression of different traits in beef crossbreeding programs.                      598c (1978). https://doi.org/10.1186/1297-9686-10-4-598C  Published  Full Article  Crossbreed Program  Beef Crossbreed"
"Schätzung phänotypischer parameter bei zentral eigenleistungsgeprüften fleischbullen"	"Authors: D.E. Steane  W.H.E. Lewis and D.W. Jones"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Schätzung phänotypischer parameter bei zentral eigenleistungsgeprüften fleischbullen                         D.E. Steane  W.H.E. Lewis & D.W. Jones                                   Annales de génétique et de sélection animale                              volume 10  Article number: 598a (1978)             Cite this article                                                                                                      537 Accesses                                                                                                              Metrics details                                                                                                                                      Steane  D.  Lewis  W. & Jones  D. Schätzung phänotypischer parameter bei zentral eigenleistungsgeprüften fleischbullen.                      598a (1978). https://doi.org/10.1186/1297-9686-10-4-598A  Published  Full Article"
"Testing black-white cattle for milk production and growth rate"	"Authors: M. Milojic"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Growth Rate  Milk Production  Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Testing black-white cattle for milk production and growth rate                         M. Milojic                                   Annales de génétique et de sélection animale                              volume 10  Article number: 596b (1978)             Cite this article                                                                                                      605 Accesses                                                                                                              Metrics details                                                                                                                                      Milojic  M. Testing black-white cattle for milk production and growth rate.                      596b (1978). https://doi.org/10.1186/1297-9686-10-4-596B  Published  Growth Rate  Milk Production  Full Article"
"Two way selection for butterfat production in \"red danish\" cattle"	"Authors: L.Gjøl Christensen"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Two way selection for butterfat production in \"red danish\" cattle                         L.Gjøl Christensen                                   Annales de génétique et de sélection animale                              volume 10  Article number: 595b (1978)             Cite this article                                                                                                      630 Accesses                                                                                                              Metrics details                                                                                                                                      Christensen  L. Two way selection for butterfat production in \"\" cattle.                      595b (1978). https://doi.org/10.1186/1297-9686-10-4-595B  Published  Full Article"
"Preliminary studies on 6 to 7 days old blastocysts non-surgically recovered from cattle  III. – Method for chromosome preparation"	"Authors: W.A. King  T. Linarès  J. Gustavsson and A. Bane"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article  Chromosome Preparation"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Preliminary studies on 6 to 7 days old blastocysts non-surgically recovered from cattle  III. – Method for chromosome preparation                         W.A. King  T. Linarès  J. Gustavsson & A. Bane                                   Annales de génétique et de sélection animale                              volume 10  Article number: 593c (1978)             Cite this article                                                                                                      654 Accesses                                                                                                              Metrics details                                                                                                                                      King  W.  Linarès  T.  Gustavsson  J.  Preliminary studies on 6 to 7 days old blastocysts non-surgically recovered from cattle  III. – Method for chromosome preparation.                      593c (1978). https://doi.org/10.1186/1297-9686-10-4-593C  Published  Full Article  Chromosome Preparation"
"Die verwendung zytogenetischer verfahren in der tierzucht"	"Authors: G. Stranzinger"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Die verwendung zytogenetischer verfahren in der tierzucht                         G. Stranzinger                                   Annales de génétique et de sélection animale                              volume 10  Article number: 592a (1978)             Cite this article                                                                                                      563 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Stranzinger  G. Die verwendung zytogenetischer verfahren in der tierzucht.                      592a (1978). https://doi.org/10.1186/1297-9686-10-4-592A  Published  Full Article"
"Immunogenetics: a review and future prospects"	"Authors: B. Gahne"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Future Prospect  Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Immunogenetics: a review and future prospects                         B. Gahne                                   Annales de génétique et de sélection animale                              volume 10  Article number: 591a (1978)             Cite this article                                                                                                      711 Accesses                                                                                                              Metrics details                                                                                                                                      Gahne  B. Immunogenetics: a review and future prospects.                      591a (1978). https://doi.org/10.1186/1297-9686-10-4-591A  Published  Future Prospect  Full Article"
"Selection on phagozygotic activity"	"Authors: J. Meyer  H. Buschmann and H. Kräusslich"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Selection on phagozygotic activity                         J. Meyer  H. Buschmann & H. Kräusslich                                   Annales de génétique et de sélection animale                              volume 10  Article number: 589a (1978)             Cite this article                                                                                                      567 Accesses                                                                                                              Metrics details                                                                                                                                      Meyer  J.  Buschmann  H. & Kräusslich  H. Selection on phagozygotic activity.                      589a (1978). https://doi.org/10.1186/1297-9686-10-4-589A  Published  Full Article"
"Genetic resistance of pigs to neonatal enteritis caused by E. coli"	"Authors: R. A. Gibbons and R. Sellwood"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article  Genetic Resistance  Neonatal Enteritis"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Genetic resistance of pigs to neonatal enteritis caused by E. coli                         R. A. Gibbons & R. Sellwood                                   Annales de génétique et de sélection animale                              volume 10  Article number: 588a (1978)             Cite this article                                                                                                      724 Accesses                                                                                                              Metrics details                                                                                                                                      Gibbons  R.A.  Sellwood  R. Genetic resistance of pigs to neonatal enteritis caused by E. coli.                      588a (1978). https://doi.org/10.1186/1297-9686-10-4-588A  Published  Full Article  Genetic Resistance  Neonatal Enteritis"
"Genetic analysis of health disturbances in pigs"	"Authors: N. Lundeheim"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Genetic Analysis  Full Article  Health Disturbance"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Genetic analysis of health disturbances in pigs                         N. Lundeheim                                   Annales de génétique et de sélection animale                              volume 10  Article number: 587c (1978)             Cite this article                                                                                                      717 Accesses                                                                                                              Metrics details                                                                                                                                      Lundeheim  N. Genetic analysis of health disturbances in pigs.                      587c (1978). https://doi.org/10.1186/1297-9686-10-4-587C  Published  Genetic Analysis  Full Article  Health Disturbance"
"Predicted and measured responses achieved by index selection on a positive and a negative selection line of pigs"	"Authors: P. Vogeli and C. Gerwig"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Negative Selection  Full Article  Index Selection  Selection Line"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Predicted and measured responses achieved by index selection on a positive and a negative selection line of pigs                         P. Vogeli & C. Gerwig                                   Annales de génétique et de sélection animale                              volume 10  Article number: 584b (1978)             Cite this article                                                                                                      606 Accesses                                                                                                              Metrics details                                                                                                                                      Vogeli  P.  Gerwig  C. Predicted and measured responses achieved by index selection on a positive and a negative selection line of pigs.                      584b (1978). https://doi.org/10.1186/1297-9686-10-4-584B  Published  Negative Selection  Full Article  Index Selection  Selection Line"
"Effektivität verschiedener prüfungsmethoden fur die zuchtwahl von ebern und sauen in reinzuchtpopulationen"	"Authors: D. Fewson and E. Niebel"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Effektivität verschiedener prüfungsmethoden fur die zuchtwahl von ebern und sauen in reinzuchtpopulationen                         D. Fewson & E. Niebel                                   Annales de génétique et de sélection animale                              volume 10  Article number: 581a (1978)             Cite this article                                                                                                      683 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Fewson  D.  Niebel  E. Effektivität verschiedener prüfungsmethoden fur die zuchtwahl von ebern und sauen in reinzuchtpopulationen.                      581a (1978). https://doi.org/10.1186/1297-9686-10-4-581A  Published  Full Article"
"Aptitude au nourrissage et amélioration génétique de la productivité des truies"	"Authors: C. Legault"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Aptitude au nourrissage et amélioration génétique de la productivité des truies                         C. Legault                                   Annales de génétique et de sélection animale                              volume 10  Article number: 580c (1978)             Cite this article                                                                                                      629 Accesses                                                                                                              Metrics details                                                                                                                                      Legault  C. Aptitude au nourrissage et amélioration génétique de la productivité des truies.                      580c (1978). https://doi.org/10.1186/1297-9686-10-4-580C  Published  Full Article"
"Estimation of breeding value in pigs report of a working group"	"Authors: B. Lindhé  G. Averdunk  E. W. Brascamp  H. Duniec  Z. Gajic  C. Legault and D. E. Steane"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Meeting report                                            Open Access                                                              Published: 15 October 1978                         Estimation of breeding value in pigs report of a working group                         B. Lindhé  G. Averdunk  E. W. Brascamp  H. Duniec  Z. Gajic  C. Legault & D. E. Steane                                   Annales de génétique et de sélection animale                              volume 10  Article number: 580a (1978)             Cite this article                                                                                                      677 Accesses                                                                                                              Metrics details                                                                                                                                      Lindhé  B.  Averdunk  G.  Brascamp  E.W.  Estimation of breeding value in pigs report of a working group.                      580a (1978). https://doi.org/10.1186/1297-9686-10-4-580A  Published  Full Article"
"A genetic study of partial egg production records in a randombred Fayoumi flock"	"Authors: A. Mostageer  Z. A. Ezzeldin  G. A. R. Kamar and A. Obeidah"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Genetic Study  Full Article  Production Record"	"                                                   Research                                            Open Access                                                              Published: 15 October 1978                         A genetic study of partial egg production records in a randombred Fayoumi flock                         A. Mostageer  Z. A. Ezzeldin  G. A. R. Kamar & A. Obeidah                                   Annales de génétique et de sélection animale                              volume 10  Article number: 569 (1978)             Cite this article                                                                                                      980 Accesses                                                                                                              Metrics details                                                                                                                                      Mostageer  A.  Ezzeldin  Z.A.  Kamar  G.A.R.  A genetic study of partial egg production records in a randombred  flock.                      569 (1978). https://doi.org/10.1186/1297-9686-10-4-569  Published  Genetic Study  Full Article  Production Record"
"Estimation  à l'aide d'une lignée-témoin  del'évolution génétique des caractères d'engraissement et de carcasse du Porc Large White en France  de 1965 à 1973"	"Authors: Y. Houix  P. Dando  P. Sellier  A. Derrien and D. Tastu"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 October 1978                         Estimation  à l'aide d'une lignée-témoin  del'évolution génétique des caractères d'engraissement et de carcasse du Porc Large White en France  de 1965 à 1973                         Y. Houix  P. Dando  P. Sellier  A. Derrien & D. Tastu                                   Annales de génétique et de sélection animale                              volume 10  Article number: 557 (1978)             Cite this article                                                                                                      1668 Accesses                                                                                                     1 Citations                                                                                             Metrics details                                                                                                                                      Houix  Y.  Dando  P.  Sellier  P.  Estimation  à l'aide d'une lignée-témoin  del'évolution génétique des caractères d'engraissement et de carcasse du Porc  en France  de 1965 à 1973.                      557 (1978). https://doi.org/10.1186/1297-9686-10-4-557  Published  Full Article"
"Hemoglobins of the Corsico-Sardinian Mouflon (Ovis musimon) and their implications for the origin of Hb A in domestic sheep (Ovis aries)"	"Authors: TD Bunch  TC N'guyen and JJ Lauvergne"	""	"No Co-Author"	"15 October 1978"	"(To access the full article  please see PDF)"	"Full Article  Domestic Sheep  Ovis Musimon"	"                                                   Research                                            Open Access                                                              Published: 15 October 1978                         Hemoglobins of the Corsico-Sardinian Mouflon (Ovis musimon) and their implications for the origin of Hb A in domestic sheep (Ovis aries)                         TD Bunch  TC N'guyen & JJ Lauvergne                                   Annales de génétique et de sélection animale                              volume 10  Article number: 503 (1978)             Cite this article                                                                                                      1782 Accesses                                                                                                     4 Citations                                                                                             Metrics details                                                                                                                                      Bunch  T.  N'guyen  T. & Lauvergne  J. Hemoglobins of the  Mouflon () and their implications for the origin of Hb A in domestic sheep ().                      503 (1978). https://doi.org/10.1186/1297-9686-10-4-503  Published  Full Article  Domestic Sheep  Ovis Musimon"
"Méthodes d'estimation des effets directs et maternels en sélection animale"	"Authors: J. L. Foulley and G. Lefort"	""	"No Co-Author"	"15 July 1978"	"(To access the full article  please see PDF)"	"Full Article"	"                                                   Research                                            Open Access                                                              Published: 15 July 1978                         Méthodes d'estimation des effets directs et maternels en sélection animale                         J. L. Foulley & G. Lefort                                   Annales de génétique et de sélection animale                              volume 10  Article number: 475 (1978)             Cite this article                                                                                                      1896 Accesses                                                                                                     9 Citations                                                                                             Metrics details                                                                                                                                      Foulley  J.L.  Lefort  G. Méthodes d'estimation des effets directs et maternels en sélection animale.                      475 (1978). https://doi.org/10.1186/1297-9686-10-3-475  Published  Full Article"
